,Exchanges,id,Cash Ratio,Current Ratio,TT Liabilities on Equity,TT Liabilities on Asset,ST Liabilities on TT Liabilities,ST Liabilities on Equity,ST Liabilities on Asset,TT Debt on TT Liabilities,TT Debt on Equity,TT Debt on Asset,ST Debt on TT Liabilities,ST Debt on ST Liabilities,ST Debt on TT Debt,ST Debt on Equity,ST Debt on Asset,ROE,ROA,Gross Profit Margin,EBITDA Margin,Operating Profit Margin,Income Aft Tax Margin,Asset Turnover Ratio,Inflation,GDP,Industry,Industry_year
88,HOSE,SBA_2019,0.1124627573404544,0.57028068,0.6243574068816518,0.38437193947375,0.2373326921385128,0.1481804242318432,0.0912240271778066,0.7626673078614872,0.4761769826498085,0.2931479122959434,0.0,0.0,0.0,0.0,0.0,0.125626971007934,0.0773394885114018,65.9447562216,59.3349535786,40.9710467949,38.6611571121,0.1959341146,2.4,334.37,tienIch,tienIch_2019
89,HNX,GDW_2019,0.6248474784851596,1.2022303108,0.8704079233340843,0.4653572691151478,0.7985725314826311,0.6950838587594396,0.3716215324411276,0.1976039335830813,0.1719960294726961,0.0919564268986337,0.0,0.0,0.0,0.0,0.0,0.1582423835154585,0.0846031400644328,37.6803467497,10.9012053771,5.1343792357,4.9972819561,1.7816522319,2.4,334.37,tienIch,tienIch_2019
91,HOSE,TDW_2019,0.2248010656216045,0.7913347512,1.5008349893670343,0.6001335536923603,0.681729183280828,1.0231630115404784,0.4091285574181137,0.3048902327868399,0.4575899292827495,0.1829748588884572,0.0,0.0,0.0,0.0,0.0,0.1487366625768706,0.0594748007002717,32.4895582724,10.2090611422,3.5333947833,2.6429866569,2.3225477008,2.4,334.37,tienIch,tienIch_2019
93,HOSE,CLW_2019,0.1334452132494271,0.9429135921,0.9009598974731924,0.4739499758362986,0.7604667202795375,0.6851500183348269,0.3604231837007961,0.1608578364190072,0.1449264598078282,0.0762385676838677,0.0,0.0,0.0,0.0,0.0,0.1159603220176626,0.061000930199422,8.8360546131,7.1773130621,2.9504409357,2.3944626943,2.5343735895,2.4,334.37,tienIch,tienIch_2019
94,HOSE,CNG_2019,0.1226322323762302,2.374029523,0.5448863794501365,0.3527032063316366,0.9399034046712144,0.5121405632041546,0.331506944469559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553781094215707,0.1005757520348348,8.8829527356,6.8396636413,4.9230562136,3.9592453869,2.5451165832,2.4,334.37,tienIch,tienIch_2019
96,HOSE,GAS_2019,0.1156107530949994,4.196463853,0.2818527275825961,0.2198791807496739,0.7288302289166446,0.2054227879648042,0.1602545936397891,0.1289353566097106,0.0363407819422816,0.0283502005810102,0.0224440546850093,0.0307946265049555,0.1740721496039896,0.0063259180309828,0.0049349803568407,0.2453719305207991,0.1914197514589199,22.5565517029,21.7594485431,20.0946791618,16.1130636968,1.2020733916,2.4,334.37,tienIch,tienIch_2019
97,HOSE,SII_2019,0.0244140952170621,0.852618806,1.4843945836407526,0.5974874496267248,0.2238658612091477,0.3323052718409313,0.133757042472344,0.5660546892971781,0.8402485148371803,0.3382105726574191,0.0479317127270223,0.2141090761589678,0.0846768229877841,0.0711495747566164,0.0286385967935093,0.0448755897866953,0.0180629880947051,-19.045225727,4.36920914,-86.085156223,18.033752003,0.06101197,2.4,334.37,tienIch,tienIch_2019
98,HNX,PIC_2019,0.0178083444713648,1.557048625,0.5832786552542466,0.368399241225305,0.1564088900672351,0.0912299670682262,0.0576209164216615,0.8435911099327649,0.4920486881860204,0.3107783248036434,0.0,0.0,0.0,0.0,0.0,0.0521149106444587,0.0329158171055898,48.0800335761,62.8534062446,19.3850000836,18.8369087987,0.173438112,2.4,334.37,tienIch,tienIch_2019
101,HOSE,S4A_2019,0.0806949968665171,1.1035170886,1.072966287384342,0.5175994872247561,0.1571794818648817,0.1686482851095566,0.0813560192155156,0.8428205181351183,0.9043180022747852,0.4362434680092405,0.0,0.0,0.0,0.0,0.0,0.2165518037353046,0.1044647011643149,57.2295927418,55.1243317594,38.5934555751,44.0780060452,0.233062575,2.4,334.37,tienIch,tienIch_2019
102,HOSE,HID_2019,0.0203719560627046,8.022198958,0.2822362763267278,0.2201125342789872,0.3127311316315166,0.088264070083123,0.0688360419313486,0.8245342047344275,0.2327134636482646,0.1814903134038041,0.1988056077398549,0.6357077618166349,0.2411126264966628,0.0561101544413687,0.0437596061484937,0.0012318431613463,0.0009606990412681,4.684527545,1.240315447,0.518237515,0.249568464,0.506219131,2.4,334.37,tienIch,tienIch_2019
103,HNX,DTK_2019,0.0464100323434927,0.567468941,1.97202718839114,0.6635293230472316,0.4266493483613136,0.8413641148778733,0.2830943532967249,0.5310823691092299,1.0473088711585803,0.3523887248573673,0.0,0.0,0.0,0.0,0.0,0.0760893913218554,0.0256018490069888,13.915363684,28.067335843,4.639053622,4.473514936,0.543277425,2.4,334.37,tienIch,tienIch_2019
104,HOSE,GEG_2019,0.0494903368722526,1.42321993,1.913732728983222,0.6567976224954027,0.1882925763024194,0.3603416658945108,0.1236701164489633,0.8206879443037334,1.5705773792960145,0.5390258906293317,0.0680781735265714,0.3615552713943968,0.0829525692427815,0.1302834288071989,0.0447135825160815,0.1081359071686725,0.0371125004339048,56.035677493,69.949494993,26.246049725,25.057977624,0.208449727,2.4,334.37,tienIch,tienIch_2019
105,HOSE,BWE_2019,0.0512585664327987,1.130078808,1.822785321755211,0.6457399745233906,0.3636465985730611,0.6628496821851854,0.2348211452980861,0.578728549248118,1.0548979048501574,0.3737081586474385,0.1325963742726226,0.3646297663526264,0.2291166980528113,0.2416947247420968,0.0856227793446973,0.2165764437626698,0.0767243764849968,40.6556531,41.192687013,21.625935485,18.707991383,0.254752808,2.4,334.37,tienIch,tienIch_2019
106,HNX,IDC_2019,0.0982841461332079,2.1124617336,3.1493308532921653,0.7589972852600126,0.1496850216534659,0.4714076569689662,0.1136105250790668,0.2183160772479846,0.6875495578467938,0.1657013099598356,0.0154533514263982,0.1032391301126582,0.0707843032963844,0.0486677164339224,0.0117290517808052,0.0999090655519688,0.0240783560252296,17.0046236831,19.8785845488,11.422103528,9.6786827111,0.3494338753,2.4,334.37,tienIch,tienIch_2019
107,HOSE,POW_2019,0.0099836995361925,0.9427679422,1.0707847824737775,0.517091293859427,0.5922724223387007,0.6341962969191631,0.3062589131843757,0.4285372555540169,0.4588711719703177,0.2215928839413944,0.1372144137083748,0.2316744939204791,0.3201924965216449,0.146927106134989,0.0709523787206262,0.0940936660082365,0.0454386505080607,14.5369769057,19.6753144341,8.8705461514,8.1409979232,0.621535781,2.4,334.37,tienIch,tienIch_2019
108,HOSE,PGV_2019,0.0314701377371982,1.7348113497,4.927777876990678,0.8313027207241334,0.1843042117930812,0.90821021751015,0.1532125927045053,0.8045285143355521,3.964537814350911,0.6688067428672894,0.0003960469999751,0.0021488765564393,0.0004922721729785,0.0019516316447262,0.0003292349486139,0.0841242580597234,0.0141915334557762,11.4605800371,21.0662939679,2.8657960431,2.5480792904,0.5745639717,2.4,334.37,tienIch,tienIch_2019
111,HNX,DDG_2019,0.0028817922328903,1.298176651,3.0519465133807664,0.7532050344944845,0.2952269048672079,0.9010167229656706,0.2223663910642052,0.1496115518990859,0.4566064541799011,0.1126881741089244,0.1496115518990859,0.5067680127811547,1.0,0.4566064541799011,0.1126881741089244,0.0900818804713067,0.0222317545835881,12.074782589,16.139758126,5.281941631,4.155345741,0.658880574,2.4,334.37,tienIch,tienIch_2019
113,HOSE,VSH_2019,0.0754277563733029,0.466652339,1.873398370609565,0.6519800351289754,0.1597391914512956,0.2992551409873465,0.1041467636538898,0.8671437495943413,1.6245056875743076,0.5653604123223901,0.0268829410456368,0.168292707640463,0.0310017122976587,0.050362457952089,0.0175271408473044,0.0504952553864277,0.0175733570057379,49.308189083,64.090217548,44.394356686,39.726385598,0.047066592,2.4,334.37,tienIch,tienIch_2019
114,HOSE,KHP_2019,0.0053694303218459,0.996677568,2.0945288216923843,0.676849026905135,0.4151476554627973,0.8695387296248489,0.2809922866219426,0.6189272160919687,1.296360892634459,0.4189202839369532,0.0854086238044566,0.2057307145556321,0.1379946164651539,0.1788908241795167,0.0578087439113532,0.0794629517011734,0.0256785301672244,4.4451316236,5.1765434385,1.0031388524,0.9514213104,2.7582569373,2.4,334.37,tienIch,tienIch_2019
115,HOSE,PPC_2019,0.0082333791479331,3.260132432,0.2164004547178733,0.1779023132378426,1.0,0.2164004547178733,0.1779023132378426,0.0980432370756638,0.0212166010851859,0.0174421186730868,0.0980432370756638,0.0980432370756638,1.0,0.0212166010851859,0.0174421186730868,0.2113832512602552,0.1737776818813197,15.622255728,15.140890651,18.675287789,15.408517369,1.150048299,2.4,334.37,tienIch,tienIch_2019
116,HOSE,SJD_2019,0.1540453830339918,3.738472785,0.4677824524076972,0.3187001259214973,0.4154882102622543,0.1943580939429623,0.132416144929478,0.5635322091311695,0.2636104787981058,0.1795977860109233,0.0073850564224408,0.017774406686003,0.013104941124531,0.0034545998044586,0.0023536184117692,0.1653788038820925,0.112672558260123,55.8258007142,65.7529776249,45.1840230441,35.968872325,0.3012056822,2.4,334.37,tienIch,tienIch_2019
118,HOSE,UIC_2019,0.2673437864571178,1.6280009,0.6333794104336412,0.3877723732696539,0.9227672539378322,0.5844617792666142,0.3578236480349946,0.3519163741960543,0.2228965856102415,0.1364634476144555,0.2754080248834358,0.298458819066406,0.7825950853028643,0.1744377724293641,0.1067956234265578,0.2076379503962779,0.1271216895902665,3.1443456752,3.3480070024,2.6808034917,2.164502003,5.9325762212,2.4,334.37,tienIch,tienIch_2019
119,HNX,PGS_2019,0.217001471441929,0.970469053,1.202552876097704,0.545981387844238,0.8283861339056544,0.9961781278477028,0.4522834110607319,0.2210900067349102,0.2658724234755271,0.1207110287156182,0.2210900067349102,0.2668924523066563,1.0,0.2658724234755271,0.1207110287156182,0.0756374656942688,0.0343408172011411,16.848512817,3.3099558783,1.4156415026,1.1632973089,2.7447908156,2.4,334.37,tienIch,tienIch_2019
120,HOSE,ASP_2019,0.0391815920515879,0.641480154,2.3983764639288108,0.7057418415486801,0.7591179488765789,1.820650621931501,0.5357412991928137,0.1843626190408026,0.4421709663357346,0.1301124142745938,0.0,0.0,0.0,0.0,0.0,0.0830195948892146,0.0244291931074749,20.361623523,4.80531867,1.612063412,1.565296579,1.599879877,2.4,334.37,tienIch,tienIch_2019
122,HOSE,TBC_2019,0.1190847709278054,2.051533998,0.6798856381947823,0.4047213826563768,0.1825301670271704,0.1240996390990679,0.0738738615757358,0.5647015944967876,0.3839325039640596,0.2285468101130005,0.0012648397953694,0.0069294835805479,0.0022398374782287,0.0008599464114889,0.0005119077108207,0.1297460704247449,0.0772350614082105,58.1868297852,64.8292711482,53.3978743069,43.1456718785,0.2243448069,2.4,334.37,tienIch,tienIch_2019
123,HNX,PVG_2019,0.0812283555067956,0.8693728,1.6663614853745703,0.624957078968788,0.8689919317447029,1.4480546861606207,0.5430826593106141,0.1480906351372941,0.2467725307374451,0.0925502907580359,0.1480906351372941,0.1704165823956131,1.0,0.2467725307374451,0.0925502907580359,0.0004301338747125,0.0001613186648066,10.6826086933,1.5882394311,0.0414855131,0.0059432526,2.5465632916,2.4,334.37,tienIch,tienIch_2019
126,HNX,NBP_2019,0.0993929250727813,2.364248846,0.4301001346699462,0.3007482652738924,1.0,0.4301001346699462,0.3007482652738924,0.226646118095946,0.0974805259154869,0.0681634268484175,0.226646118095946,0.226646118095946,1.0,0.0974805259154869,0.0681634268484175,0.0793006700340499,0.055451131086252,4.6504283924,2.9984824198,2.0950385854,1.7086443701,3.157258482,2.4,334.37,tienIch,tienIch_2019
127,HOSE,BTP_2019,0.0009312259601727,3.326332979,0.627526421144864,0.385570650648227,0.5212198563027847,0.3270792310553267,0.2009670791254401,0.478780143684231,0.3004471900813892,0.1846035715177806,0.0,0.0,0.0,0.0,0.0,0.1486374963118636,0.091327240148919,10.3803713833,10.1392940793,11.8090627203,9.6274471035,0.9749599917,2.4,334.37,tienIch,tienIch_2019
128,HOSE,PGD_2019,0.2117045234240148,1.469817078,1.1696535776488155,0.5390969275916996,0.9997193955260676,1.1693253676219764,0.5389456545819342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712582531744437,0.0789334550633796,9.4143480366,4.5107250296,3.7002570399,2.9280749196,2.8481002285,2.4,334.37,tienIch,tienIch_2019
129,HNX,DNC_2019,0.1684703298334677,1.94182716,0.4081753338089174,0.2898611586277827,1.0,0.4081753338089174,0.2898611586277827,0.3815055112675576,0.1557211394115771,0.1105836295188988,0.3815055112675576,0.3815055112675576,1.0,0.1557211394115771,0.1105836295188988,0.350934974031205,0.249212555855509,9.174662404,7.4131753561,5.99660591,5.770496065,4.4721934066,2.4,334.37,tienIch,tienIch_2019
130,HOSE,NT2_2019,2.196692616716184e-05,0.820727914,0.8328626821808116,0.4544053901468167,0.8564731535656681,0.7133245278945605,0.3891860174962819,0.2305191388955869,0.1919907883145895,0.1047491392461574,0.0872810253373962,0.1019074853356791,0.3786281076510959,0.0726931088659951,0.0396609683708537,0.1827433792569767,0.0997038027092041,12.731096262,19.628960761,10.02418293,9.853684749,0.93244703,2.4,334.37,tienIch,tienIch_2019
131,HNX,BTW_2019,0.6262974715955225,1.326367565,0.4735922178486851,0.3213862099109671,0.7112259323008342,0.3368310666698508,0.2285782067725592,0.2887740676991658,0.1367611511788342,0.0928080031384079,0.0,0.0,0.0,0.0,0.0,0.1921630802041406,0.1304045161725147,32.044755971,15.2154871382,9.9473270276,7.8155077132,1.7256399014,2.4,334.37,tienIch,tienIch_2019
133,HNX,NBW_2020,0.398859270598451,0.9742208261,0.6374714172689592,0.3893023173083287,0.994162572527344,0.6337502241047605,0.3870297932661045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976606142070429,0.0596411107864864,30.250436204,6.8348811034,2.7409877743,2.1806351343,2.8783462391,1.5,346.62,tienIch,tienIch_2020
134,HOSE,SBA_2020,0.0643371979450198,0.5713914043,0.6379484307375368,0.3894801684631065,0.3640648768690232,0.2322546168852479,0.1417960495744473,0.651326357341553,0.4155126275640399,0.2536786993818496,0.0153912341910861,0.0422760754166992,0.0236306024124477,0.0098188136993173,0.0059945804855993,0.1266699143203149,0.0773344947516314,55.1466209718,49.9301636427,36.5722138331,34.1620833938,0.2307735798,1.5,346.62,tienIch,tienIch_2020
135,HNX,GDW_2020,0.7711950532580814,1.1731559298,1.0420966212641811,0.5103072060415342,0.8624960215976795,0.8988041899607403,0.4401379350034505,0.1326920866643805,0.1382779751814449,0.0677137280095211,0.0,0.0,0.0,0.0,0.0,0.1110073361619173,0.0543594925950159,35.5449439904,8.9281568757,3.7897929599,3.2494612351,1.7674416925,1.5,346.62,tienIch,tienIch_2020
136,HOSE,SHP_2020,0.0437355790966427,0.3976482785,0.6283149593049359,0.385868198111463,0.4589295247500053,0.2883522856671331,0.1770863087754346,0.5938174315697669,0.3731043753513196,0.2291352623270029,0.0527469563197722,0.1149347633463009,0.0888268910872736,0.0331417017135169,0.0203533729909745,0.0565800187768091,0.034747588882289,32.9577177598,68.4150520516,15.4677098558,14.7694527067,0.2196188147,1.5,346.62,tienIch,tienIch_2020
137,HOSE,TDW_2020,0.3945079277378748,1.0014556628,1.684539674403122,0.6274966581664176,0.7828994086146536,1.3188251148781254,0.4912667625861598,0.1976742958365248,0.3329901939463259,0.1240399600428191,0.0,0.0,0.0,0.0,0.0,0.2107122973211743,0.0784910349175688,34.0393009444,9.5351384824,4.4139544808,3.520722554,2.4329934492,1.5,346.62,tienIch,tienIch_2020
138,HNX,PCG_2020,0.1978272076984057,2.284558927,0.3843914119891726,0.2776609336494345,0.9932828839008758,0.3818094102473351,0.27579585292192,0.2679252435331566,0.102988162669253,0.0743923732676684,0.2679252435331566,0.2697370989429977,1.0,0.102988162669253,0.0743923732676684,0.0239692900019517,0.0173139545610957,9.5971113411,1.6983016023,1.2905145642,1.3702002502,1.2883285461,1.5,346.62,tienIch,tienIch_2020
139,HOSE,CLW_2020,0.1226996845817049,0.9835591379,1.1823977402512265,0.5417883818644175,0.8102701748936507,0.9580616237872188,0.4389949669286295,0.1662899327214358,0.1966208406763542,0.0900939535694895,0.0,0.0,0.0,0.0,0.0,0.1240776191956593,0.056853806668577,8.9482241906,6.5110930983,2.896719513,2.3760198072,2.5842375182,1.5,346.62,tienIch,tienIch_2020
140,HOSE,CNG_2020,0.0498199907976524,1.6823834755,1.088300951431204,0.5211418165975281,0.9643243448253532,1.049475101961704,0.5025497408515056,0.0036079523406538,0.003926537965052,0.0018802548370056,0.0,0.0,0.0,0.0,0.0,0.1001413786039935,0.0479535186417275,6.4288834183,4.0806229098,2.6881512098,2.1817725059,2.4579240927,1.5,346.62,tienIch,tienIch_2020
142,HOSE,GAS_2020,0.1357240533124037,4.0489396147,0.3049981357367826,0.2337153804166817,0.6599153576228479,0.2012729538190408,0.1542323688496344,0.1363228764982188,0.0415782231902324,0.0318607529402775,0.0033846043369527,0.0051288461434581,0.0248278529905944,0.0010322980129772,0.0007910340901708,0.1621731078048452,0.1242707582208803,17.7843956069,17.5363056466,15.5366698319,12.4297115613,1.0229907265,1.5,346.62,tienIch,tienIch_2020
143,HOSE,SII_2020,0.0155363960854273,0.3254899549,1.3646087038472254,0.5770970485021719,0.282387615490553,0.3853485979570722,0.1629650594331643,0.5245585568349399,0.7158171723344985,0.3027211949160027,0.1132110329205462,0.4009065083250211,0.2158215349753026,0.1544887608949122,0.0653337529563294,-0.1006780101073963,-0.0425770276257558,-9.5072770584,4.6967210099,-57.5480157761,-56.2700599883,0.0743672251,1.5,346.62,tienIch,tienIch_2020
144,HNX,PIC_2020,0.0119456552951774,1.8889999548,0.5369438662957811,0.3493581503336749,0.1771863638444126,0.0951391312575099,0.0619015003370335,0.8228136361555873,0.4418047350382711,0.2874566499966414,0.0,0.0,0.0,0.0,0.0,0.0552965639376886,0.0359782586406099,49.9042627585,64.2208128481,23.548104764,19.435950425,0.1827262007,1.5,346.62,tienIch,tienIch_2020
148,HOSE,HID_2020,0.0082336772444174,1.341354045,1.6468791196966857,0.6221965738560813,0.3017160785448906,0.4968899098323456,0.1877267103479233,0.6258935984651541,1.030771098464084,0.3894288525634727,0.061708317435882,0.2045244580053123,0.0985923447487018,0.101626139496769,0.0383947036870292,-0.0336266312885751,-0.0127042565102935,4.463713146,-3.083321384,-5.125327563,-5.968665595,0.283283647,1.5,346.62,tienIch,tienIch_2020
149,HNX,DTK_2020,0.0718940027661978,0.5790969642,1.735217774948427,0.634398398124312,0.4767344686069718,0.8272381238574104,0.302439583214908,0.5864929493312684,1.0176929905615442,0.37207018756696,0.0988998020807016,0.2074525938300392,0.1686291407142563,0.171612694509315,0.0627418760148086,0.0694715282654901,0.0253989020186153,13.6840829391,24.396928194,5.551650636,4.5898306492,0.6078520504,1.5,346.62,tienIch,tienIch_2020
150,HOSE,GEG_2020,0.0633381823337053,1.6159656199,1.542513073777333,0.6066883547960165,0.2334806333835442,0.3601469294679293,0.1416499813441943,0.6966001753629729,1.0745148776929685,0.4226192143415786,0.0179135771345644,0.0767240386278095,0.0257157229758524,0.0276319269281843,0.0108679586402804,0.0841786179697768,0.0331084307246905,50.9371379694,66.439275429,20.3524340417,19.7521089121,0.2054608838,1.5,346.62,tienIch,tienIch_2020
151,HOSE,BWE_2020,0.0872967923295202,1.2372641084,1.4426609688515688,0.5906103987610872,0.4081053142065162,0.5887576079866466,0.2410312423600293,0.6307742847719987,0.909993440795827,0.3725418518574298,0.1748818878566356,0.4285214668097634,0.2772495519849052,0.2522952737698454,0.1032870615230993,0.1585964997840078,0.0649277578044622,40.8575415698,40.1153931632,19.5390058316,17.6982045035,0.4186354699,1.5,346.62,tienIch,tienIch_2020
152,HNX,IDC_2020,0.1694357185242135,1.7550581965,2.477549200800016,0.7124411640905186,0.1767783008007017,0.4379769378675634,0.1259441384083958,0.2349304002847085,0.5820516254690073,0.1673740878590892,0.0331274424040172,0.1873954113936461,0.1410096026902887,0.0820748684526214,0.0236013536296596,0.2089913492365817,0.0600973091016233,27.7408946028,30.7260460281,22.0156776271,18.6406993011,0.3713672457,1.5,346.62,tienIch,tienIch_2020
153,HOSE,POW_2020,0.0562563602607614,1.0253252975,0.8940211928952206,0.4720228032553193,0.6459412738649598,0.5774851882010098,0.3048990108280503,0.3626937923672988,0.324255936907904,0.1711997405965151,0.1513803082640645,0.2343561472055925,0.417377720407087,0.1353372037750851,0.0714549574644581,0.0828746749360898,0.0437559385538986,15.4047359531,20.4981537906,9.6096137889,8.9556367978,0.5416959622,1.5,346.62,tienIch,tienIch_2020
154,HOSE,PGV_2020,0.0388049483008333,1.8034924138,3.995355009580505,0.7998140276151214,0.2013540707225188,0.804480995160643,0.1610458102812777,0.7863132726074292,3.141600672811734,0.6289043855313748,0.0,0.0,0.0,0.0,0.0,0.1223867236669206,0.0245001052842451,11.7923139316,21.8590738825,5.6821440081,4.4968796542,0.5421120779,1.5,346.62,tienIch,tienIch_2020
156,HNX,NTH_2020,0.2583114884427275,0.7831818069,0.831735303092061,0.4540695927452237,0.4424939340112155,0.3680378263212168,0.2009230404087045,0.6050591367790936,0.5032490445175802,0.2747389558240596,0.0475530707903091,0.1074660399505135,0.0785924348542988,0.039551567746736,0.0215924034875404,0.2458244089577232,0.1342030196954545,54.0981529754,69.8489160714,38.6446710753,37.2634980604,0.3614691107,1.5,346.62,tienIch,tienIch_2020
157,HNX,DDG_2020,0.0078902597339792,1.2583253441,0.983935541056491,0.4959513657044134,0.5408753926915796,0.5321865221521314,0.2682478896812998,0.793381253677855,0.7806360131015974,0.3934785162858117,0.3386669988139845,0.6261460650458927,0.4268653906857965,0.3332264967160159,0.1679623605808106,0.0407987391540281,0.0205645487515697,10.5364772572,17.7432468053,3.5101848509,3.3279322128,0.6597156055,1.5,346.62,tienIch,tienIch_2020
160,HOSE,KHP_2020,0.0069432829454612,1.172325947,2.060901206515196,0.6732988317716764,0.4310294449546849,0.8883091031506855,0.2902116217471834,0.5405829153136096,1.11408798239132,0.3639738453563804,0.0,0.0,0.0,0.0,0.0,0.0681129224841829,0.0222525713470278,6.8019860411,6.3313115925,1.0016542355,0.9871691314,2.2762327703,1.5,346.62,tienIch,tienIch_2020
161,HOSE,PPC_2020,0.0312089326062922,5.6808850268,0.1156367283140731,0.1036508796988254,1.0,0.1156367283140731,0.1036508796988254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559296780693092,0.1397674297662707,12.7287704839,12.184253471,15.2415120975,12.7505018747,1.0945127696,1.5,346.62,tienIch,tienIch_2020
